,schedule_date,Season,schedule_week,schedule_playoff,team_home,score_home,score_away,team_away,Team,spread_favorite,over_under_line,stadium,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail,point_diff,spread_favorite_covered
11027,12/15/2013,2013,15,False,OAK,31,56,KC,,,44.5,Oakland Coliseum,False,64.0,6.0,39.0,,-25,False
11028,12/15/2013,2013,15,False,PIT,30,20,CIN,,,43,Heinz Field,False,27.0,20.0,66.0,,10,False
11029,12/15/2013,2013,15,False,STL,27,16,NO,,,48,Edward Jones Dome,False,72.0,0.0,,indoor,11,False
11030,12/15/2013,2013,15,False,TB,14,33,SF,,,41,Raymond James Stadium,False,70.0,7.0,64.0,,-19,False
11031,12/15/2013,2013,15,False,TEN,34,37,ARI,,,42.5,Nissan Stadium,False,37.0,5.0,64.0,,-3,False
11032,12/16/2013,2013,15,False,DET,16,18,BAL,,,49,Ford Field,False,72.0,0.0,,indoor,-2,False
11033,12/22/2013,2013,16,False,BAL,7,41,NE,,,44.5,M&T Bank Stadium,False,65.0,8.0,75.0,rain,-34,False
11034,12/22/2013,2013,16,False,BUF,19,0,MIA,,,42.5,Ralph Wilson Stadium,False,41.0,8.0,79.0,rain | fog,19,False
11035,12/22/2013,2013,16,False,CAR,17,13,NO,,,44.5,Bank of America Stadium,False,72.0,18.0,84.0,rain | fog,4,False
11036,12/22/2013,2013,16,False,CIN,42,14,MIN,,,47.5,Paul Brown Stadium,False,53.0,13.0,80.0,,28,False
11037,12/22/2013,2013,16,False,DET,20,23,NYG,,,48.5,Ford Field,False,72.0,0.0,,indoor,-3,False
11038,12/22/2013,2013,16,False,GB,31,38,PIT,,,44.5,Lambeau Field,False,23.0,5.0,78.0,snow | fog,-7,False
11039,12/22/2013,2013,16,False,HOU,13,37,DEN,,,53.5,Reliant Stadium,False,59.0,3.0,79.0,retractable (open roof),-24,False
11040,12/22/2013,2013,16,False,JAX,16,20,TEN,,,44,EverBank Field,False,82.0,13.0,,,-4,False
11041,12/22/2013,2013,16,False,KC,7,23,IND,,,46.5,Arrowhead Stadium,False,25.0,8.0,84.0,,-16,False
11042,12/22/2013,2013,16,False,NYJ,24,13,CLE,,,42,MetLife Stadium,False,70.0,12.0,65.0,,11,False
11043,12/22/2013,2013,16,False,PHI,54,11,CHI,,,55,Lincoln Financial Field,False,62.0,5.0,82.0,,43,False
11044,12/22/2013,2013,16,False,SD,26,13,OAK,,,51,Qualcomm Stadium,False,69.0,7.0,45.0,,13,False
11045,12/22/2013,2013,16,False,SEA,10,17,ARI,,,43,CenturyLink Field,False,50.0,6.0,94.0,fog,-7,False
11046,12/22/2013,2013,16,False,STL,23,13,TB,,,43,Edward Jones Dome,False,72.0,0.0,,indoor,10,False
11047,12/22/2013,2013,16,False,Washington Redskins,23,24,DAL,,,52,FedEx Field,False,65.0,9.0,92.0,,-1,False
11048,12/23/2013,2013,16,False,SF,34,24,ATL,,,46,Candlestick Park,False,60.0,0.0,49.0,,10,False
11049,12/29/2013,2013,17,False,ARI,20,23,SF,,,41,University of Phoenix Stadium,False,72.0,0.0,,indoor,-3,False
11050,12/29/2013,2013,17,False,ATL,20,21,CAR,,,46.5,Georgia Dome,False,72.0,0.0,,indoor,-1,False
11051,12/29/2013,2013,17,False,CHI,28,33,GB,,,51.5,Soldier Field,False,26.0,16.0,88.0,,-5,False
11052,12/29/2013,2013,17,False,CIN,34,17,BAL,,,42.5,Paul Brown Stadium,False,59.0,9.0,,,17,False
11053,12/29/2013,2013,17,False,DAL,22,24,PHI,,,52.5,Cowboys Stadium,False,72.0,0.0,,indoor,-2,False
11054,12/29/2013,2013,17,False,IND,30,10,JAX,,,45,Lucas Oil Stadium,False,72.0,0.0,,indoor,20,False
11055,12/29/2013,2013,17,False,MIA,7,20,NYJ,,,41,Sun Life Stadium,False,79.0,12.0,84.0,,-13,False
11056,12/29/2013,2013,17,False,MIN,14,13,DET,,,49.5,Mall of America Field,False,72.0,0.0,,indoor,1,False
11057,12/29/2013,2013,17,False,NE,34,20,BUF,,,46,Gillette Stadium,False,41.0,8.0,100.0,rain | fog,14,False
11058,12/29/2013,2013,17,False,NO,42,17,TB,,,46.5,Louisiana Superdome,False,72.0,0.0,,indoor,25,False
11059,12/29/2013,2013,17,False,NYG,20,6,Washington Redskins,,,44.5,MetLife Stadium,False,42.0,5.0,100.0,rain | fog,14,False
11060,12/29/2013,2013,17,False,OAK,14,34,DEN,,,53.5,Oakland Coliseum,False,71.0,8.0,16.0,,-20,False
11061,12/29/2013,2013,17,False,PIT,20,7,CLE,,,44.5,Heinz Field,False,41.0,7.0,93.0,rain | fog,13,False
11062,12/29/2013,2013,17,False,SD,27,24,KC,,,45,Qualcomm Stadium,False,73.0,2.0,14.0,,3,False
11063,12/29/2013,2013,17,False,SEA,27,9,STL,,,41,CenturyLink Field,False,44.0,5.0,93.0,,18,False
11064,12/29/2013,2013,17,False,TEN,16,10,HOU,,,44.5,Nissan Stadium,False,53.0,4.0,61.0,,6,False
11065,1/4/2014,2013,Wildcard,True,IND,45,44,KC,,,46.5,Lucas Oil Stadium,False,72.0,0.0,,indoor,1,False
11066,1/4/2014,2013,Wildcard,True,PHI,24,26,NO,,,53,Lincoln Financial Field,False,,,,,-2,False
11067,1/5/2014,2013,Wildcard,True,CIN,10,27,SD,,,48,Paul Brown Stadium,False,,,,,-17,False
11068,1/5/2014,2013,Wildcard,True,GB,20,23,SF,,,46,Lambeau Field,False,,,,,-3,False
11069,1/11/2014,2013,Division,True,NE,43,22,IND,,,51,Gillette Stadium,False,,,,,21,False
11070,1/11/2014,2013,Division,True,SEA,23,15,NO,,,44.5,CenturyLink Field,False,,,,,8,False
11071,1/12/2014,2013,Division,True,CAR,10,23,SF,,,41.5,Bank of America Stadium,False,,,,,-13,False
11072,1/12/2014,2013,Division,True,DEN,24,17,SD,,,54.5,Sports Authority Field at Mile High,False,,,,,7,False
11073,1/19/2014,2013,Conference,True,DEN,26,16,NE,,,57,Sports Authority Field at Mile High,False,,,,,10,False
11074,1/19/2014,2013,Conference,True,SEA,23,17,SF,,,40.5,CenturyLink Field,False,,,,,6,False
11075,2/2/2014,2013,Superbowl,True,DEN,8,43,SEA,,,47.5,MetLife Stadium,True,49.0,,,,-35,False
11076,9/4/2014,2014,1,False,SEA,36,16,GB,,,46.5,CenturyLink Field,False,70.0,5.0,,,20,False
11077,9/7/2014,2014,1,False,ATL,37,34,NO,,,52,Georgia Dome,False,72.0,0.0,,indoor,3,False
11078,9/7/2014,2014,1,False,BAL,16,23,CIN,,,42.5,M&T Bank Stadium,False,78.0,0.0,,,-7,False
11079,9/7/2014,2014,1,False,CHI,20,23,BUF,,,47,Soldier Field,False,77.0,7.0,,,-3,False
11080,9/7/2014,2014,1,False,DAL,17,28,SF,,,51,Cowboys Stadium,False,72.0,0.0,,indoor,-11,False
11081,9/7/2014,2014,1,False,DEN,31,24,IND,,,55,Sports Authority Field at Mile High,False,70.0,6.0,,,7,False
11082,9/7/2014,2014,1,False,HOU,17,6,Washington Redskins,,,44.5,Reliant Stadium,False,82.0,12.0,,retractable (open roof),11,False
11083,9/7/2014,2014,1,False,KC,10,26,TEN,,,44,Arrowhead Stadium,False,77.0,5.0,,,-16,False
11084,9/7/2014,2014,1,False,MIA,33,20,NE,,,46.5,Sun Life Stadium,False,89.0,13.0,,,13,False
11085,9/7/2014,2014,1,False,NYJ,19,14,OAK,,,40.5,MetLife Stadium,False,80.0,3.0,,,5,False
11086,9/7/2014,2014,1,False,PHI,34,17,JAX,,,51.5,Lincoln Financial Field,False,80.0,6.0,,,17,False
11087,9/7/2014,2014,1,False,PIT,30,27,CLE,,,41,Heinz Field,False,72.0,6.0,,,3,False
11088,9/7/2014,2014,1,False,STL,6,34,MIN,,,43,Edward Jones Dome,False,72.0,0.0,,indoor,-28,False
11089,9/7/2014,2014,1,False,TB,14,20,CAR,,,37.5,Raymond James Stadium,False,79.0,7.0,,,-6,False
11090,9/8/2014,2014,1,False,ARI,18,17,SD,,,47,University of Phoenix Stadium,False,72.0,0.0,,indoor,1,False
11091,9/8/2014,2014,1,False,DET,35,14,NYG,,,47,Ford Field,False,72.0,0.0,,indoor,21,False
11092,9/11/2014,2014,2,False,BAL,26,6,PIT,,,44.5,M&T Bank Stadium,False,80.0,0.0,,,20,False
11093,9/14/2014,2014,2,False,BUF,29,10,MIA,,,43,Ralph Wilson Stadium,False,61.0,4.0,,,19,False
11094,9/14/2014,2014,2,False,CAR,24,7,DET,,,43.5,Bank of America Stadium,False,68.0,7.0,,,17,False
11095,9/14/2014,2014,2,False,CIN,24,10,ATL,,,49,Paul Brown Stadium,False,68.0,4.0,,,14,False
11096,9/14/2014,2014,2,False,CLE,26,24,NO,,,49.5,FirstEnergy Stadium,False,62.0,5.0,,,2,False
11097,9/14/2014,2014,2,False,DEN,24,17,KC,,,49,Sports Authority Field at Mile High,False,82.0,14.0,,rain,7,False
11098,9/14/2014,2014,2,False,GB,31,24,NYJ,,,46.5,Lambeau Field,False,63.0,11.0,,,7,False
11099,9/14/2014,2014,2,False,MIN,7,30,NE,,,49,TCF Bank Stadium,False,65.0,11.0,,,-23,False
11100,9/14/2014,2014,2,False,NYG,14,25,ARI,,,41.5,MetLife Stadium,False,71.0,5.0,,,-11,False
11101,9/14/2014,2014,2,False,OAK,14,30,HOU,,,42,Oakland Coliseum,False,73.0,10.0,,,-16,False
11102,9/14/2014,2014,2,False,SD,30,21,SEA,,,45,Qualcomm Stadium,False,85.0,6.0,,,9,False
11103,9/14/2014,2014,2,False,SF,20,28,CHI,,,47.5,Levi's Stadium,False,73.0,9.0,,,-8,False
11104,9/14/2014,2014,2,False,TB,17,19,STL,,,37.5,Raymond James Stadium,False,78.0,0.0,,,-2,False
11105,9/14/2014,2014,2,False,TEN,10,26,DAL,,,49.5,Nissan Stadium,False,77.0,6.0,,,-16,False
11106,9/14/2014,2014,2,False,Washington Redskins,41,10,JAX,,,43,FedEx Field,False,67.0,4.0,,,31,False
11107,9/15/2014,2014,2,False,IND,27,30,PHI,,,54,Lucas Oil Stadium,False,72.0,0.0,,indoor,-3,False
11108,9/18/2014,2014,3,False,ATL,56,14,TB,,,47,Georgia Dome,False,72.0,0.0,,indoor,42,False
11109,9/21/2014,2014,3,False,ARI,23,14,SF,,,41,University of Phoenix Stadium,False,72.0,0.0,,indoor,9,False
11110,9/21/2014,2014,3,False,BUF,10,22,SD,,,45.5,Ralph Wilson Stadium,False,72.0,16.0,,,-12,False
11111,9/21/2014,2014,3,False,CAR,19,37,PIT,,,42.5,Bank of America Stadium,False,74.0,3.0,,,-18,False
11112,9/21/2014,2014,3,False,CIN,33,7,TEN,,,44.5,Paul Brown Stadium,False,79.0,14.0,,,26,False
11113,9/21/2014,2014,3,False,CLE,21,23,BAL,,,43,FirstEnergy Stadium,False,69.0,19.0,,,-2,False
11114,9/21/2014,2014,3,False,DET,19,7,GB,,,52,Ford Field,False,72.0,0.0,,indoor,12,False
11115,9/21/2014,2014,3,False,JAX,17,44,IND,,,45,EverBank Field,False,85.0,5.0,,,-27,False
11116,9/21/2014,2014,3,False,MIA,15,34,KC,,,42.5,Sun Life Stadium,False,84.0,8.0,,,-19,False
11117,9/21/2014,2014,3,False,NE,16,9,OAK,,,47,Gillette Stadium,False,78.0,7.0,,,7,False
11118,9/21/2014,2014,3,False,NO,20,9,MIN,,,49.5,Louisiana Superdome,False,72.0,0.0,,indoor,11,False
11119,9/21/2014,2014,3,False,NYG,30,17,HOU,,,41.5,MetLife Stadium,False,76.0,0.0,,fog,13,False
11120,9/21/2014,2014,3,False,PHI,37,34,Washington Redskins,,,50,Lincoln Financial Field,False,76.0,4.0,,,3,False
11121,9/21/2014,2014,3,False,SEA,26,20,DEN,,,48,CenturyLink Field,False,83.0,6.0,,,6,False
11122,9/21/2014,2014,3,False,STL,31,34,DAL,,,45,Edward Jones Dome,False,72.0,0.0,,indoor,-3,False
11123,9/22/2014,2014,3,False,NYJ,19,27,CHI,,,45,MetLife Stadium,False,56.0,4.0,,,-8,False
11124,9/25/2014,2014,4,False,Washington Redskins,14,45,NYG,,,44.5,FedEx Field,False,63.0,7.0,,,-31,False
11125,9/28/2014,2014,4,False,BAL,38,10,CAR,,,42,M&T Bank Stadium,False,79.0,0.0,,,28,False
11126,9/28/2014,2014,4,False,CHI,17,38,GB,,,51,Soldier Field,False,78.0,6.0,,,-21,False
11127,9/28/2014,2014,4,False,DAL,38,17,NO,,,54,Cowboys Stadium,False,72.0,0.0,,indoor,21,False
11128,9/28/2014,2014,4,False,HOU,23,17,BUF,,,44,Reliant Stadium,False,86.0,4.0,,retractable (open roof),6,False
11129,9/28/2014,2014,4,False,IND,41,17,TEN,,,46,Lucas Oil Stadium,False,72.0,0.0,,indoor,24,False
11130,9/28/2014,2014,4,False,MIN,41,28,ATL,,,47.5,TCF Bank Stadium,False,80.0,8.0,,,13,False
11131,9/28/2014,2014,4,False,NYJ,17,24,DET,,,44,MetLife Stadium,False,85.0,6.0,,,-7,False
11132,9/28/2014,2014,4,False,OAK,14,38,MIA,,,41,Wembley Stadium,True,68.0,6.0,,,-24,False
11133,9/28/2014,2014,4,False,PIT,24,27,TB,,,45,Heinz Field,False,73.0,6.0,,,-3,False
11134,9/28/2014,2014,4,False,SD,33,14,JAX,,,44.5,Qualcomm Stadium,False,72.0,7.0,,,19,False
11135,9/28/2014,2014,4,False,SF,26,21,PHI,,,49.5,Levi's Stadium,False,75.0,7.0,,,5,False
11136,9/29/2014,2014,4,False,KC,41,14,NE,,,45.5,Arrowhead Stadium,False,72.0,3.0,,,27,False
11137,10/2/2014,2014,5,False,GB,42,10,MIN,,,46.5,Lambeau Field,False,63.0,7.0,,fog,32,False
11138,10/5/2014,2014,5,False,CAR,31,24,CHI,,,47,Bank of America Stadium,False,63.0,7.0,,,7,False
11139,10/5/2014,2014,5,False,DAL,20,17,HOU,,,48,Cowboys Stadium,False,72.0,0.0,,indoor,3,False
11140,10/5/2014,2014,5,False,DEN,41,20,ARI,,,47.5,Sports Authority Field at Mile High,False,72.0,8.0,,,21,False
11141,10/5/2014,2014,5,False,DET,14,17,BUF,,,43.5,Ford Field,False,72.0,0.0,,indoor,-3,False
11142,10/5/2014,2014,5,False,IND,20,13,BAL,,,49.5,Lucas Oil Stadium,False,72.0,0.0,,indoor,7,False
11143,10/5/2014,2014,5,False,JAX,9,17,PIT,,,47.5,EverBank Field,False,73.0,4.0,,,-8,False
11144,10/5/2014,2014,5,False,NE,43,17,CIN,,,46.5,Gillette Stadium,False,35.0,0.0,,fog,26,False
11145,10/5/2014,2014,5,False,NO,37,31,TB,,,48,Louisiana Superdome,False,72.0,0.0,,indoor,6,False
11146,10/5/2014,2014,5,False,NYG,30,20,ATL,,,50.5,MetLife Stadium,False,61.0,6.0,,,10,False
11147,10/5/2014,2014,5,False,PHI,34,28,STL,,,48,Lincoln Financial Field,False,60.0,6.0,,,6,False
11148,10/5/2014,2014,5,False,SD,31,0,NYJ,,,44.5,Qualcomm Stadium,False,83.0,6.0,,,31,False
11149,10/5/2014,2014,5,False,SF,22,17,KC,,,43.5,Levi's Stadium,False,88.0,6.0,,,5,False
11150,10/5/2014,2014,5,False,TEN,28,29,CLE,,,44,Nissan Stadium,False,71.0,13.0,,,-1,False
11151,10/6/2014,2014,5,False,Washington Redskins,17,27,SEA,,,46,FedEx Field,False,63.0,11.0,,,-10,False
11152,10/9/2014,2014,6,False,HOU,28,33,IND,,,46,Reliant Stadium,False,77.0,3.0,,retractable (open roof),-5,False
11153,10/12/2014,2014,6,False,ARI,30,20,Washington Redskins,,,46.5,University of Phoenix Stadium,False,72.0,0.0,,indoor,10,False
11154,10/12/2014,2014,6,False,ATL,13,27,CHI,,,56,Georgia Dome,False,72.0,0.0,,indoor,-14,False
11155,10/12/2014,2014,6,False,BUF,22,37,NE,,,44.5,Ralph Wilson Stadium,False,59.0,3.0,,,-15,False
11156,10/12/2014,2014,6,False,CIN,37,37,CAR,,,44,Paul Brown Stadium,False,62.0,6.0,,,0,False
11157,10/12/2014,2014,6,False,CLE,31,10,PIT,,,46.5,FirstEnergy Stadium,False,64.0,7.0,,,21,False
11158,10/12/2014,2014,6,False,MIA,24,27,GB,,,47,Sun Life Stadium,False,88.0,12.0,,,-3,False
11159,10/12/2014,2014,6,False,MIN,3,17,DET,,,43,TCF Bank Stadium,False,61.0,20.0,,,-14,False
11160,10/12/2014,2014,6,False,NYJ,17,31,DEN,,,47.5,MetLife Stadium,False,64.0,3.0,,,-14,False
11161,10/12/2014,2014,6,False,OAK,28,31,SD,,,44,Oakland Coliseum,False,86.0,7.0,,,-3,False
11162,10/12/2014,2014,6,False,PHI,27,0,NYG,,,51,Lincoln Financial Field,False,57.0,5.0,,,27,False
11163,10/12/2014,2014,6,False,SEA,23,30,DAL,,,47,CenturyLink Field,False,66.0,5.0,,,-7,False
11164,10/12/2014,2014,6,False,TB,17,48,BAL,,,44.5,Raymond James Stadium,False,87.0,4.0,,,-31,False
11165,10/12/2014,2014,6,False,TEN,16,14,JAX,,,42.5,Nissan Stadium,False,74.0,7.0,,,2,False
11166,10/13/2014,2014,6,False,STL,17,31,SF,,,44.5,Edward Jones Dome,False,72.0,0.0,,indoor,-14,False
11167,10/16/2014,2014,7,False,NE,27,25,NYJ,,,44.5,Gillette Stadium,False,63.0,5.0,,,2,False
11168,10/19/2014,2014,7,False,BAL,29,7,ATL,,,50,M&T Bank Stadium,False,57.0,0.0,,,22,False
11169,10/19/2014,2014,7,False,BUF,17,16,MIN,,,43,Ralph Wilson Stadium,False,45.0,8.0,,,1,False
11170,10/19/2014,2014,7,False,CHI,14,27,MIA,,,48,Soldier Field,False,55.0,12.0,,,-13,False
11171,10/19/2014,2014,7,False,DAL,31,21,NYG,,,47,Cowboys Stadium,False,72.0,0.0,,indoor,10,False
11172,10/19/2014,2014,7,False,DEN,42,17,SF,,,48.5,Sports Authority Field at Mile High,False,63.0,0.0,,,25,False
11173,10/19/2014,2014,7,False,DET,24,23,NO,,,46.5,Ford Field,False,72.0,0.0,,indoor,1,False
11174,10/19/2014,2014,7,False,GB,38,17,CAR,,,49.5,Lambeau Field,False,53.0,11.0,,,21,False
11175,10/19/2014,2014,7,False,IND,27,0,CIN,,,50.5,Lucas Oil Stadium,False,72.0,0.0,,indoor,27,False
11176,10/19/2014,2014,7,False,JAX,24,6,CLE,,,45,EverBank Field,False,74.0,10.0,,,18,False
11177,10/19/2014,2014,7,False,OAK,13,24,ARI,,,46.5,Oakland Coliseum,False,70.0,14.0,,,-11,False
11178,10/19/2014,2014,7,False,SD,20,23,KC,,,46,Qualcomm Stadium,False,71.0,6.0,,,-3,False
11179,10/19/2014,2014,7,False,STL,28,26,SEA,,,43.5,Edward Jones Dome,False,72.0,0.0,,indoor,2,False
11180,10/19/2014,2014,7,False,Washington Redskins,19,17,TEN,,,46.5,FedEx Field,False,57.0,16.0,,,2,False
11181,10/20/2014,2014,7,False,PIT,30,23,HOU,,,44.5,Heinz Field,False,51.0,8.0,,rain,7,False
11182,10/23/2014,2014,8,False,DEN,35,21,SD,,,51,Sports Authority Field at Mile High,False,61.0,3.0,,,14,False
11183,10/26/2014,2014,8,False,ARI,24,20,PHI,,,48.5,University of Phoenix Stadium,False,72.0,0.0,,indoor,4,False
11184,10/26/2014,2014,8,False,ATL,21,22,DET,,,45.5,Wembley Stadium,True,58.0,13.0,,,-1,False
11185,10/26/2014,2014,8,False,CAR,9,13,SEA,,,45,Bank of America Stadium,False,81.0,11.0,,,-4,False
11186,10/26/2014,2014,8,False,CIN,27,24,BAL,,,44.5,Paul Brown Stadium,False,67.0,5.0,,,3,False
11187,10/26/2014,2014,8,False,CLE,23,13,OAK,,,44.5,FirstEnergy Stadium,False,54.0,9.0,,,10,False
11188,10/26/2014,2014,8,False,JAX,13,27,MIA,,,42,EverBank Field,False,81.0,0.0,,,-14,False
11189,10/26/2014,2014,8,False,KC,34,7,STL,,,44,Arrowhead Stadium,False,85.0,13.0,,,27,False
11190,10/26/2014,2014,8,False,NE,51,23,CHI,,,52,Gillette Stadium,False,57.0,14.0,,,28,False
11191,10/26/2014,2014,8,False,NO,44,23,GB,,,55.5,Louisiana Superdome,False,72.0,0.0,,indoor,21,False
11192,10/26/2014,2014,8,False,NYJ,23,43,BUF,,,40.5,MetLife Stadium,False,61.0,19.0,,,-20,False
11193,10/26/2014,2014,8,False,PIT,51,34,IND,,,48.5,Heinz Field,False,56.0,7.0,,,17,False
11194,10/26/2014,2014,8,False,TB,13,19,MIN,,,43,Raymond James Stadium,False,78.0,7.0,,,-6,False
11195,10/26/2014,2014,8,False,TEN,16,30,HOU,,,43,Nissan Stadium,False,79.0,5.0,,,-14,False
11196,10/27/2014,2014,8,False,DAL,17,20,Washington Redskins,,,49,Cowboys Stadium,False,72.0,0.0,,indoor,-3,False
11197,10/30/2014,2014,9,False,CAR,10,28,NO,,,49,Bank of America Stadium,False,53.0,3.0,,,-18,False
11198,11/2/2014,2014,9,False,CIN,33,23,JAX,,,43.5,Paul Brown Stadium,False,46.0,4.0,,,10,False
11199,11/2/2014,2014,9,False,CLE,22,17,TB,,,44,FirstEnergy Stadium,False,42.0,8.0,,,5,False
11200,11/2/2014,2014,9,False,DAL,17,28,ARI,,,45,Cowboys Stadium,False,64.0,0.0,,retractable (open roof),-11,False
11201,11/2/2014,2014,9,False,HOU,21,31,PHI,,,48.5,Reliant Stadium,False,71.0,8.0,,retractable (open roof),-10,False
11202,11/2/2014,2014,9,False,KC,24,10,NYJ,,,41.5,Arrowhead Stadium,False,64.0,20.0,,,14,False
11203,11/2/2014,2014,9,False,MIA,37,0,SD,,,45,Sun Life Stadium,False,69.0,5.0,,,37,False
11204,11/2/2014,2014,9,False,MIN,29,26,Washington Redskins,,,44,TCF Bank Stadium,False,54.0,12.0,,,3,False
11205,11/2/2014,2014,9,False,NE,43,21,DEN,,,53,Gillette Stadium,False,41.0,18.0,,,22,False
11206,11/2/2014,2014,9,False,PIT,43,23,BAL,,,48,Heinz Field,False,37.0,5.0,,,20,False
11207,11/2/2014,2014,9,False,SF,10,13,STL,,,44,Levi's Stadium,False,64.0,10.0,,,-3,False
11208,11/2/2014,2014,9,False,SEA,30,24,OAK,,,44,CenturyLink Field,False,56.0,7.0,,rain,6,False
11209,11/3/2014,2014,9,False,NYG,24,40,IND,,,51.5,MetLife Stadium,False,53.0,8.0,,,-16,False
11210,11/6/2014,2014,10,False,CIN,3,24,CLE,,,46,Paul Brown Stadium,False,43.0,0.0,,,-21,False
11211,11/9/2014,2014,10,False,ARI,31,14,STL,,,43.5,University of Phoenix Stadium,False,72.0,0.0,,indoor,17,False
11212,11/9/2014,2014,10,False,BAL,21,7,TEN,,,44,M&T Bank Stadium,False,57.0,0.0,,,14,False
11213,11/9/2014,2014,10,False,BUF,13,17,KC,,,42,Ralph Wilson Stadium,False,41.0,11.0,,rain,-4,False
11214,11/9/2014,2014,10,False,DET,20,16,MIA,,,43,Ford Field,False,72.0,0.0,,indoor,4,False
11215,11/9/2014,2014,10,False,GB,55,14,CHI,,,54,Lambeau Field,False,32.0,6.0,,,41,False
11216,11/9/2014,2014,10,False,JAX,17,31,DAL,,,45,Wembley Stadium,True,50.0,3.0,,rain,-14,False
11217,11/9/2014,2014,10,False,NO,24,27,SF,,,49.5,Louisiana Superdome,False,72.0,0.0,,indoor,-3,False
11218,11/9/2014,2014,10,False,NYJ,20,13,PIT,,,47,MetLife Stadium,False,57.0,9.0,,,7,False
11219,11/9/2014,2014,10,False,OAK,17,41,DEN,,,51,Oakland Coliseum,False,69.0,7.0,,,-24,False
11220,11/9/2014,2014,10,False,SEA,38,17,NYG,,,45,CenturyLink Field,False,56.0,0.0,,rain,21,False
11221,11/9/2014,2014,10,False,TB,17,27,ATL,,,47,Raymond James Stadium,False,66.0,5.0,,,-10,False
11222,11/10/2014,2014,10,False,PHI,45,21,CAR,,,48.5,Lincoln Financial Field,False,49.0,0.0,,,24,False
11223,11/13/2014,2014,11,False,MIA,22,9,BUF,,,41,Sun Life Stadium,False,71.0,0.0,,,13,False
11224,11/16/2014,2014,11,False,ARI,14,6,DET,,,41.5,University of Phoenix Stadium,False,72.0,0.0,,indoor,8,False
11225,11/16/2014,2014,11,False,CAR,17,19,ATL,,,47,Bank of America Stadium,False,52.0,3.0,,,-2,False
11226,11/16/2014,2014,11,False,CHI,21,13,MIN,,,46.5,Soldier Field,False,32.0,10.0,,snow,8,False
11227,11/16/2014,2014,11,False,CLE,7,23,HOU,,,42,FirstEnergy Stadium,False,34.0,7.0,,,-16,False
11228,11/16/2014,2014,11,False,GB,53,20,PHI,,,55.5,Lambeau Field,False,27.0,9.0,,,33,False
11229,11/16/2014,2014,11,False,IND,20,42,NE,,,59,Lucas Oil Stadium,False,72.0,0.0,,indoor,-22,False
11230,11/16/2014,2014,11,False,KC,24,20,SEA,,,43.5,Arrowhead Stadium,False,21.0,10.0,,,4,False
11231,11/16/2014,2014,11,False,NO,10,27,CIN,,,51.5,Louisiana Superdome,False,72.0,0.0,,indoor,-17,False
11232,11/16/2014,2014,11,False,NYG,10,16,SF,,,45,MetLife Stadium,False,43.0,4.0,,,-6,False
11233,11/16/2014,2014,11,False,SD,13,6,OAK,,,45.5,Qualcomm Stadium,False,71.0,7.0,,,7,False
11234,11/16/2014,2014,11,False,STL,22,7,DEN,,,50,Edward Jones Dome,False,72.0,0.0,,indoor,15,False
11235,11/16/2014,2014,11,False,Washington Redskins,7,27,TB,,,46,FedEx Field,False,46.0,7.0,,,-20,False
11236,11/17/2014,2014,11,False,TEN,24,27,PIT,,,46,Nissan Stadium,False,25.0,0.0,,,-3,False
11237,11/20/2014,2014,12,False,OAK,24,20,KC,,,42,Oakland Coliseum,False,55.0,11.0,,rain | fog,4,False
11238,11/23/2014,2014,12,False,ATL,24,26,CLE,,,48.5,Georgia Dome,False,72.0,0.0,,indoor,-2,False
11239,11/23/2014,2014,12,False,CHI,21,13,TB,,,46.5,Soldier Field,False,53.0,10.0,,rain,8,False
11240,11/23/2014,2014,12,False,DEN,39,36,MIA,,,47.5,Sports Authority Field at Mile High,False,36.0,7.0,,rain,3,False
11241,11/23/2014,2014,12,False,HOU,13,22,CIN,,,44.5,Reliant Stadium,False,76.0,14.0,,retractable (open roof),-9,False
11242,11/23/2014,2014,12,False,IND,23,3,JAX,,,49.5,Lucas Oil Stadium,False,72.0,0.0,,indoor,20,False
11243,11/23/2014,2014,12,False,MIN,21,24,GB,,,49.5,TCF Bank Stadium,False,46.0,6.0,,fog,-3,False
11244,11/23/2014,2014,12,False,NE,34,9,DET,,,47.5,Gillette Stadium,False,61.0,6.0,,,25,False
11245,11/23/2014,2014,12,False,NYG,28,31,DAL,,,49,MetLife Stadium,False,48.0,0.0,,,-3,False
11246,11/23/2014,2014,12,False,PHI,43,24,TEN,,,49,Lincoln Financial Field,False,53.0,6.0,,,19,False
11247,11/23/2014,2014,12,False,SD,27,24,STL,,,43.5,Qualcomm Stadium,False,72.0,3.0,,,3,False
11248,11/23/2014,2014,12,False,SF,17,13,Washington Redskins,,,44,Levi's Stadium,False,63.0,4.0,,,4,False
11249,11/23/2014,2014,12,False,SEA,19,3,ARI,,,41.5,CenturyLink Field,False,57.0,6.0,,,16,False
11250,11/24/2014,2014,12,False,BUF,38,3,NYJ,,,42.5,Ford Field,False,72.0,0.0,,indoor,35,False
11251,11/24/2014,2014,12,False,NO,27,34,BAL,,,50.5,Louisiana Superdome,False,72.0,0.0,,indoor,-7,False
11252,11/27/2014,2014,13,False,DAL,10,33,PHI,,,57,Cowboys Stadium,False,57.0,0.0,,retractable (open roof),-23,False
11253,11/27/2014,2014,13,False,DET,34,17,CHI,,,46,Ford Field,False,72.0,0.0,,indoor,17,False
