schedule_date,Season,schedule_week,schedule_playoff,team_home,score_home,score_away,team_away,Team,spread_favorite,over_under_line,stadium,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail
1/1/2012,2011,17,False,HOU,22,23,TEN,TEN,-2.0,38.5,Reliant Stadium,False,66.0,1.0,,retractable (open roof)
1/1/2012,2011,17,False,JAX,19,13,IND,JAX,-3.0,37,EverBank Field,False,72.0,10.0,,
1/1/2012,2011,17,False,MIA,19,17,NYJ,MIA,-2.0,39,Sun Life Stadium,False,78.0,8.0,44.0,
1/1/2012,2011,17,False,MIN,13,17,CHI,MIN,-2.5,42,Mall of America Field,False,72.0,0.0,,indoor
1/1/2012,2011,17,False,NE,49,21,BUF,NE,-10.0,50,Gillette Stadium,False,54.0,5.0,,
1/1/2012,2011,17,False,NO,45,17,CAR,NO,-7.0,55,Louisiana Superdome,False,72.0,0.0,,indoor
1/1/2012,2011,17,False,NYG,31,14,DAL,NYG,-3.0,47.5,MetLife Stadium,False,50.0,7.0,83.0,rain
1/1/2012,2011,17,False,OAK,26,38,SD,LVR,-3.0,48.5,Oakland Coliseum,False,56.0,8.0,63.0,
1/1/2012,2011,17,False,PHI,34,10,Washington Redskins,PHI,-7.0,44.5,Lincoln Financial Field,False,53.0,1.0,58.0,
1/1/2012,2011,17,False,STL,27,34,SF,SF,-12.5,34.5,Edward Jones Dome,False,72.0,0.0,,indoor
1/7/2012,2011,Wildcard,True,HOU,31,10,CIN,HOU,-4.0,38,Reliant Stadium,False,,,,
1/7/2012,2011,Wildcard,True,NO,45,28,DET,NO,-10.5,60,Louisiana Superdome,False,72.0,0.0,,indoor
1/8/2012,2011,Wildcard,True,DEN,29,23,PIT,PIT,-7.5,34,Sports Authority Field at Mile High,False,,,,
1/8/2012,2011,Wildcard,True,NYG,24,2,ATL,NYG,-3.0,48,MetLife Stadium,False,,,,
1/14/2012,2011,Division,True,NE,45,10,DEN,NE,-13.5,50,Gillette Stadium,False,,,,
1/14/2012,2011,Division,True,SF,36,32,NO,NO,-3.5,47,Candlestick Park,False,,,,
1/15/2012,2011,Division,True,BAL,20,13,HOU,BAL,-8.0,37.5,M&T Bank Stadium,False,,,,
1/15/2012,2011,Division,True,GB,20,37,NYG,GB,-8.0,54.5,Lambeau Field,False,,,,
1/22/2012,2011,Conference,True,NE,23,20,BAL,NE,-7.0,50,Gillette Stadium,False,,,,
1/22/2012,2011,Conference,True,SF,17,20,NYG,SF,-2.0,41.5,Candlestick Park,False,,,,
2/5/2012,2011,Superbowl,True,NE,17,21,NYG,NE,-2.5,53,Lucas Oil Stadium,True,72.0,0.0,,indoor
9/5/2012,2012,1,False,NYG,17,24,DAL,NYG,-4.0,46,MetLife Stadium,False,77.0,5.0,63.0,
9/9/2012,2012,1,False,ARI,20,16,SEA,SEA,-3.0,41,University of Phoenix Stadium,False,72.0,0.0,,indoor
9/9/2012,2012,1,False,CHI,41,21,IND,CHI,-10.0,42.5,Soldier Field,False,70.0,11.0,66.0,
9/9/2012,2012,1,False,CLE,16,17,PHI,PHI,-9.5,42,FirstEnergy Stadium,False,68.0,9.0,57.0,
9/9/2012,2012,1,False,DEN,31,19,PIT,DEN,-2.0,45.5,Sports Authority Field at Mile High,False,85.0,9.0,12.0,
9/9/2012,2012,1,False,DET,27,23,STL,DET,-9.0,46.5,Ford Field,False,72.0,0.0,,indoor
9/9/2012,2012,1,False,GB,22,30,SF,GB,-5.5,46.5,Lambeau Field,False,72.0,6.0,40.0,
9/9/2012,2012,1,False,HOU,30,10,MIA,HOU,-13.5,41.5,Reliant Stadium,False,83.0,10.0,,retractable (open roof)
9/9/2012,2012,1,False,KC,24,40,ATL,ATL,-2.5,43,Arrowhead Stadium,False,73.0,7.0,47.0,
9/9/2012,2012,1,False,MIN,26,23,JAX,MIN,-3.5,38,Mall of America Field,False,72.0,0.0,,indoor
9/9/2012,2012,1,False,NO,32,40,Washington Redskins,NO,-9.0,50.5,Louisiana Superdome,False,72.0,0.0,,indoor
9/9/2012,2012,1,False,NYJ,48,28,BUF,NYJ,-3.0,39,MetLife Stadium,False,77.0,4.0,48.0,
9/9/2012,2012,1,False,TB,16,10,CAR,CAR,-3.0,45.5,Raymond James Stadium,False,83.0,5.0,79.0,rain
9/9/2012,2012,1,False,TEN,13,34,NE,NE,-6.5,48,Nissan Stadium,False,77.0,4.0,45.0,
9/10/2012,2012,1,False,BAL,44,13,CIN,BAL,-7.0,43,M&T Bank Stadium,False,74.0,1.0,37.0,
9/10/2012,2012,1,False,OAK,14,22,SD,LVR,-1.0,47.5,Oakland Coliseum,False,67.0,7.0,59.0,fog
9/13/2012,2012,2,False,GB,23,10,CHI,GB,-5.5,51,Lambeau Field,False,60.0,3.0,67.0,
9/16/2012,2012,2,False,BUF,35,17,KC,BUF,-3.0,45,Ralph Wilson Stadium,False,68.0,13.0,55.0,
9/16/2012,2012,2,False,CAR,35,27,NO,NO,-3.0,54,Bank of America Stadium,False,71.0,4.0,85.0,
9/16/2012,2012,2,False,CIN,34,27,CLE,CIN,-7.0,39.5,Paul Brown Stadium,False,76.0,5.0,37.0,
9/16/2012,2012,2,False,IND,23,20,MIN,MIN,-3.0,45.5,Lucas Oil Stadium,False,72.0,0.0,,indoor
9/16/2012,2012,2,False,JAX,7,27,HOU,HOU,-7.0,40,EverBank Field,False,85.0,9.0,66.0,
9/16/2012,2012,2,False,MIA,35,13,OAK,LVR,-2.0,41,Sun Life Stadium,False,83.0,8.0,75.0,
9/16/2012,2012,2,False,NE,18,20,ARI,NE,-13.5,47,Gillette Stadium,False,71.0,2.0,55.0,
9/16/2012,2012,2,False,NYG,41,34,TB,NYG,-8.0,43.5,MetLife Stadium,False,75.0,8.0,39.0,
9/16/2012,2012,2,False,PHI,24,23,BAL,PHI,-3.0,47,Lincoln Financial Field,False,74.0,5.0,40.0,
9/16/2012,2012,2,False,PIT,27,10,NYJ,PIT,-4.5,43,Heinz Field,False,71.0,5.0,36.0,
9/16/2012,2012,2,False,SD,38,10,TEN,LAC,-6.0,43.5,Qualcomm Stadium,False,85.0,8.0,37.0,
9/16/2012,2012,2,False,SF,27,19,DET,SF,-7.0,46,Candlestick Park,False,62.0,2.0,62.0,
9/16/2012,2012,2,False,SEA,27,7,DAL,DAL,-3.0,43,CenturyLink Field,False,71.0,6.0,56.0,
9/16/2012,2012,2,False,STL,31,28,Washington Redskins,WAS,-3.5,42.5,Edward Jones Dome,False,72.0,0.0,,indoor
9/17/2012,2012,2,False,ATL,27,21,DEN,ATL,-3.0,50.5,Georgia Dome,False,72.0,0.0,,indoor
9/20/2012,2012,3,False,CAR,7,36,NYG,CAR,-3.0,49,Bank of America Stadium,False,75.0,3.0,56.0,
9/23/2012,2012,3,False,ARI,27,6,PHI,PHI,-3.0,42,University of Phoenix Stadium,False,72.0,0.0,,indoor
9/23/2012,2012,3,False,BAL,31,30,NE,BAL,-3.0,48,M&T Bank Stadium,False,67.0,5.0,39.0,
9/23/2012,2012,3,False,CHI,23,6,STL,CHI,-7.0,42,Soldier Field,False,58.0,9.0,42.0,
9/23/2012,2012,3,False,CLE,14,24,BUF,BUF,-3.0,45,FirstEnergy Stadium,False,53.0,9.0,79.0,
9/23/2012,2012,3,False,DAL,16,10,TB,DAL,-7.0,45.5,Cowboys Stadium,False,88.0,0.0,,
9/23/2012,2012,3,False,DEN,25,31,HOU,HOU,-1.5,43.5,Sports Authority Field at Mile High,False,86.0,11.0,10.0,
9/23/2012,2012,3,False,IND,17,22,JAX,IND,-3.0,42,Lucas Oil Stadium,False,72.0,0.0,,indoor
9/23/2012,2012,3,False,MIA,20,23,NYJ,NYJ,-3.0,40.5,Sun Life Stadium,False,83.0,6.0,76.0,rain | fog
9/23/2012,2012,3,False,MIN,24,13,SF,SF,-7.0,42.5,Mall of America Field,False,72.0,0.0,,indoor
9/23/2012,2012,3,False,NO,24,27,KC,NO,-8.5,51.5,Louisiana Superdome,False,72.0,0.0,,indoor
9/23/2012,2012,3,False,OAK,34,31,PIT,PIT,-4.0,45,Oakland Coliseum,False,69.0,15.0,53.0,
9/23/2012,2012,3,False,SD,3,27,ATL,LAC,-3.0,47.5,Qualcomm Stadium,False,83.0,5.0,52.0,
9/23/2012,2012,3,False,TEN,44,41,DET,DET,-4.0,47,Nissan Stadium,False,68.0,8.0,32.0,
9/23/2012,2012,3,False,Washington Redskins,31,38,CIN,WAS,-3.0,49.5,FedEx Field,False,67.0,6.0,40.0,
9/24/2012,2012,3,False,SEA,14,12,GB,GB,-3.5,45.5,CenturyLink Field,False,69.0,7.0,49.0,
9/27/2012,2012,4,False,BAL,23,16,CLE,BAL,-11.5,43.5,M&T Bank Stadium,False,77.0,5.0,64.0,
9/30/2012,2012,4,False,ARI,24,21,MIA,ARI,-4.0,39.5,University of Phoenix Stadium,False,72.0,0.0,,indoor
9/30/2012,2012,4,False,ATL,30,28,CAR,ATL,-7.0,48,Georgia Dome,False,72.0,0.0,,indoor
9/30/2012,2012,4,False,BUF,28,52,NE,NE,-4.5,48.5,Ralph Wilson Stadium,False,61.0,7.0,72.0,
9/30/2012,2012,4,False,DEN,37,6,OAK,DEN,-6.5,47,Sports Authority Field at Mile High,False,73.0,6.0,26.0,
9/30/2012,2012,4,False,DET,13,20,MIN,DET,-4.0,48.5,Ford Field,False,72.0,0.0,,indoor
9/30/2012,2012,4,False,GB,28,27,NO,GB,-7.5,54,Lambeau Field,False,65.0,7.0,58.0,
9/30/2012,2012,4,False,HOU,38,14,TEN,HOU,-13.5,45,Reliant Stadium,False,71.0,13.0,,retractable (open roof)
9/30/2012,2012,4,False,JAX,10,27,CIN,JAX,-1.5,45.5,EverBank Field,False,83.0,8.0,,
9/30/2012,2012,4,False,KC,20,37,SD,LAC,-2.5,43.5,Arrowhead Stadium,False,73.0,0.0,54.0,
9/30/2012,2012,4,False,NYJ,0,34,SF,SF,-4.0,41,MetLife Stadium,False,67.0,9.0,50.0,
9/30/2012,2012,4,False,PHI,19,17,NYG,PHI,-1.5,46.5,Lincoln Financial Field,False,63.0,8.0,59.0,rain
9/30/2012,2012,4,False,STL,19,13,SEA,SEA,-2.5,39,Edward Jones Dome,False,72.0,0.0,,indoor
9/30/2012,2012,4,False,TB,22,24,Washington Redskins,TB,-2.0,45,Raymond James Stadium,False,89.0,8.0,52.0,
10/1/2012,2012,4,False,DAL,18,34,CHI,DAL,-3.0,41.5,Cowboys Stadium,False,80.0,6.0,,
10/4/2012,2012,5,False,STL,17,3,ARI,ARI,-1.5,38,Edward Jones Dome,False,72.0,0.0,,indoor
10/7/2012,2012,5,False,CAR,12,16,SEA,CAR,-2.0,42,Bank of America Stadium,False,63.0,6.0,69.0,
10/7/2012,2012,5,False,CIN,13,17,MIA,CIN,-3.0,45,Paul Brown Stadium,False,51.0,7.0,55.0,
10/7/2012,2012,5,False,IND,30,27,GB,GB,-6.5,49,Lucas Oil Stadium,False,72.0,0.0,,indoor
10/7/2012,2012,5,False,JAX,3,41,CHI,CHI,-6.5,40,EverBank Field,False,88.0,6.0,53.0,
10/7/2012,2012,5,False,KC,6,9,BAL,BAL,-6.5,47,Arrowhead Stadium,False,53.0,3.0,45.0,
10/7/2012,2012,5,False,MIN,30,7,TEN,MIN,-6.0,44,Mall of America Field,False,72.0,0.0,,indoor
10/7/2012,2012,5,False,NE,31,21,DEN,NE,-6.0,51.5,Gillette Stadium,False,54.0,4.0,65.0,
10/7/2012,2012,5,False,NO,31,24,SD,NO,-3.5,52.5,Louisiana Superdome,False,72.0,0.0,,indoor
10/7/2012,2012,5,False,NYG,41,27,CLE,NYG,-8.0,44,MetLife Stadium,False,52.0,4.0,84.0,
10/7/2012,2012,5,False,PIT,16,14,PHI,PIT,-4.0,44,Heinz Field,False,48.0,7.0,68.0,rain
10/7/2012,2012,5,False,SF,45,3,BUF,SF,-10.0,45,Candlestick Park,False,70.0,8.0,70.0,
10/7/2012,2012,5,False,Washington Redskins,17,24,ATL,ATL,-3.0,51,FedEx Field,False,52.0,4.0,77.0,
10/8/2012,2012,5,False,NYJ,17,23,HOU,HOU,-10.0,41,MetLife Stadium,False,51.0,3.0,,
10/11/2012,2012,6,False,TEN,26,23,PIT,PIT,-6.5,43,Nissan Stadium,False,64.0,4.0,52.0,
10/14/2012,2012,6,False,ARI,16,19,BUF,ARI,-5.0,44,University of Phoenix Stadium,False,72.0,0.0,,indoor
10/14/2012,2012,6,False,ATL,23,20,OAK,ATL,-10.0,49,Georgia Dome,False,72.0,0.0,,indoor
10/14/2012,2012,6,False,BAL,31,29,DAL,BAL,-3.0,45,M&T Bank Stadium,False,80.0,8.0,45.0,
10/14/2012,2012,6,False,CLE,34,24,CIN,CIN,-2.0,42,FirstEnergy Stadium,False,75.0,18.0,65.0,
10/14/2012,2012,6,False,HOU,24,42,GB,HOU,-4.0,46.5,Reliant Stadium,False,81.0,7.0,,retractable (open roof)
10/14/2012,2012,6,False,MIA,17,14,STL,MIA,-5.0,38,Sun Life Stadium,False,85.0,2.0,72.0,
10/14/2012,2012,6,False,NYJ,35,9,IND,NYJ,-3.0,44,MetLife Stadium,False,70.0,11.0,,
10/14/2012,2012,6,False,PHI,23,26,DET,PHI,-3.5,47.5,Lincoln Financial Field,False,73.0,14.0,58.0,
10/14/2012,2012,6,False,SF,3,26,NYG,SF,-7.0,46.5,Candlestick Park,False,77.0,7.0,,
10/14/2012,2012,6,False,SEA,24,23,NE,NE,-4.0,42.5,CenturyLink Field,False,63.0,9.0,80.0,rain
10/14/2012,2012,6,False,TB,38,10,KC,TB,-5.0,39.5,Raymond James Stadium,False,88.0,9.0,55.0,
10/14/2012,2012,6,False,Washington Redskins,38,26,MIN,MIN,-2.0,44,FedEx Field,False,74.0,12.0,40.0,
10/15/2012,2012,6,False,SD,24,35,DEN,PICK,0.0,47.5,Qualcomm Stadium,False,78.0,7.0,50.0,
10/18/2012,2012,7,False,SF,13,6,SEA,SF,-7.5,37.5,Candlestick Park,False,80.0,6.0,30.0,
10/21/2012,2012,7,False,BUF,34,35,TEN,BUF,-4.5,46.5,Ralph Wilson Stadium,False,55.0,14.0,75.0,
10/21/2012,2012,7,False,CAR,14,19,DAL,DAL,-2.5,45,Bank of America Stadium,False,67.0,8.0,43.0,
10/21/2012,2012,7,False,CIN,17,24,PIT,CIN,-1.0,45.5,Paul Brown Stadium,False,55.0,1.0,76.0,
10/21/2012,2012,7,False,HOU,43,13,BAL,HOU,-6.5,47.5,Reliant Stadium,False,84.0,11.0,,retractable (open roof)
10/21/2012,2012,7,False,IND,17,13,CLE,IND,-1.0,46.5,Lucas Oil Stadium,False,72.0,0.0,,indoor
10/21/2012,2012,7,False,MIN,21,14,ARI,MIN,-6.5,39.5,Mall of America Field,False,72.0,0.0,,indoor
10/21/2012,2012,7,False,NE,29,26,NYJ,NE,-10.5,47,Gillette Stadium,False,62.0,5.0,39.0,
10/21/2012,2012,7,False,NYG,27,23,Washington Redskins,NYG,-6.5,51.5,MetLife Stadium,False,67.0,15.0,44.0,
10/21/2012,2012,7,False,OAK,26,23,JAX,LVR,-6.0,44,Oakland Coliseum,False,63.0,11.0,49.0,
10/21/2012,2012,7,False,STL,20,30,GB,GB,-5.0,45,Edward Jones Dome,False,72.0,0.0,,indoor
10/21/2012,2012,7,False,TB,28,35,NO,NO,-1.5,49.5,Raymond James Stadium,False,81.0,8.0,36.0,
10/22/2012,2012,7,False,CHI,13,7,DET,CHI,-6.5,47,Soldier Field,False,66.0,9.0,89.0,
10/25/2012,2012,8,False,MIN,17,36,TB,MIN,-5.5,43,Mall of America Field,False,72.0,0.0,,indoor
10/28/2012,2012,8,False,CHI,23,22,CAR,CHI,-7.5,41.5,Soldier Field,False,49.0,18.0,51.0,
10/28/2012,2012,8,False,CLE,7,6,SD,LAC,-3.0,41,FirstEnergy Stadium,False,45.0,18.0,89.0,rain | fog
10/28/2012,2012,8,False,DAL,24,29,NYG,NYG,-2.5,48,Cowboys Stadium,False,63.0,7.0,,
10/28/2012,2012,8,False,DEN,34,14,NO,DEN,-6.5,55,Sports Authority Field at Mile High,False,59.0,5.0,30.0,
10/28/2012,2012,8,False,DET,28,24,SEA,DET,-3.0,42.5,Ford Field,False,72.0,0.0,,indoor
10/28/2012,2012,8,False,GB,24,15,JAX,GB,-16.0,45.5,Lambeau Field,False,45.0,7.0,47.0,
10/28/2012,2012,8,False,KC,16,26,OAK,KC,-1.0,42.5,Arrowhead Stadium,False,51.0,3.0,40.0,
10/28/2012,2012,8,False,NYJ,9,30,MIA,NYJ,-1.0,39,MetLife Stadium,False,59.0,8.0,,
10/28/2012,2012,8,False,PHI,17,30,ATL,PHI,-3.0,43,Lincoln Financial Field,False,58.0,13.0,75.0,rain
10/28/2012,2012,8,False,PIT,27,12,Washington Redskins,PIT,-4.5,44,Heinz Field,False,45.0,8.0,88.0,rain | fog
10/28/2012,2012,8,False,STL,7,45,NE,NE,-7.0,46,Wembley Stadium,True,49.0,9.0,,rain
10/28/2012,2012,8,False,TEN,13,19,IND,TEN,-3.0,47,Nissan Stadium,False,57.0,12.0,49.0,
10/29/2012,2012,8,False,ARI,3,24,SF,SF,-7.0,38.5,University of Phoenix Stadium,False,72.0,0.0,,indoor
11/1/2012,2012,9,False,SD,31,13,KC,LAC,-7.0,41,Qualcomm Stadium,False,63.0,3.0,74.0,
11/4/2012,2012,9,False,ATL,19,13,DAL,ATL,-4.5,47.5,Georgia Dome,False,72.0,0.0,,indoor
11/4/2012,2012,9,False,CIN,23,31,DEN,DEN,-5.5,47.5,Paul Brown Stadium,False,48.0,3.0,59.0,
11/4/2012,2012,9,False,CLE,15,25,BAL,BAL,-3.5,44,FirstEnergy Stadium,False,41.0,8.0,69.0,
11/4/2012,2012,9,False,GB,31,17,ARI,GB,-10.5,43.5,Lambeau Field,False,39.0,7.0,57.0,
11/4/2012,2012,9,False,HOU,21,9,BUF,HOU,-11.5,48,Reliant Stadium,False,79.0,6.0,,retractable (open roof)
11/4/2012,2012,9,False,IND,23,20,MIA,MIA,-2.0,43.5,Lucas Oil Stadium,False,72.0,0.0,,indoor
11/4/2012,2012,9,False,JAX,14,31,DET,DET,-6.0,44,EverBank Field,False,81.0,9.0,,
11/4/2012,2012,9,False,NYG,20,24,PIT,NYG,-3.5,47.5,MetLife Stadium,False,45.0,9.0,58.0,
11/4/2012,2012,9,False,OAK,32,42,TB,LVR,-1.0,47.5,Oakland Coliseum,False,73.0,7.0,55.0,
11/4/2012,2012,9,False,SEA,30,20,MIN,SEA,-4.0,38.5,CenturyLink Field,False,61.0,5.0,89.0,
11/4/2012,2012,9,False,TEN,20,51,CHI,CHI,-5.0,43.5,Nissan Stadium,False,51.0,6.0,63.0,
11/4/2012,2012,9,False,Washington Redskins,13,21,CAR,WAS,-3.0,48.5,FedEx Field,False,50.0,3.0,44.0,
11/5/2012,2012,9,False,NO,28,13,PHI,NO,-3.0,52,Louisiana Superdome,False,72.0,0.0,,indoor
11/8/2012,2012,10,False,JAX,10,27,IND,IND,-3.5,43.5,EverBank Field,False,47.0,0.0,,
11/11/2012,2012,10,False,BAL,55,20,OAK,BAL,-7.5,47.5,M&T Bank Stadium,False,69.0,6.0,56.0,
11/11/2012,2012,10,False,CAR,14,36,DEN,DEN,-4.0,47,Bank of America Stadium,False,71.0,7.0,,
11/11/2012,2012,10,False,CHI,6,13,HOU,CHI,-1.0,40,Soldier Field,False,54.0,8.0,90.0,fog
11/11/2012,2012,10,False,CIN,31,13,NYG,NYG,-4.5,47.5,Paul Brown Stadium,False,69.0,14.0,30.0,
11/11/2012,2012,10,False,MIA,3,37,TEN,MIA,-7.0,44,Sun Life Stadium,False,79.0,2.0,52.0,
11/11/2012,2012,10,False,MIN,34,24,DET,DET,-3.0,45.5,Mall of America Field,False,72.0,0.0,,indoor
11/11/2012,2012,10,False,NE,37,31,BUF,NE,-13.5,54,Gillette Stadium,False,64.0,8.0,55.0,
11/11/2012,2012,10,False,NO,31,27,ATL,ATL,-1.5,54,Louisiana Superdome,False,72.0,0.0,,indoor
11/11/2012,2012,10,False,PHI,23,38,DAL,DAL,-2.5,44.5,Lincoln Financial Field,False,63.0,7.0,45.0,
11/11/2012,2012,10,False,SF,24,24,STL,SF,-13.0,38,Candlestick Park,False,60.0,5.0,59.0,
11/11/2012,2012,10,False,SEA,28,7,NYJ,SEA,-5.5,38.5,CenturyLink Field,False,48.0,2.0,66.0,
11/11/2012,2012,10,False,TB,34,24,SD,TB,-3.0,47,Raymond James Stadium,False,80.0,6.0,51.0,
11/12/2012,2012,10,False,PIT,16,13,KC,PIT,-13.0,40,Heinz Field,False,45.0,11.0,84.0,rain | fog
11/15/2012,2012,11,False,BUF,19,14,MIA,BUF,-2.5,46,Ralph Wilson Stadium,False,36.0,5.0,73.0,
11/18/2012,2012,11,False,ATL,23,19,ARI,ATL,-9.5,44,Georgia Dome,False,72.0,0.0,,indoor
11/18/2012,2012,11,False,CAR,21,27,TB,TB,-1.5,47,Bank of America Stadium,False,55.0,9.0,15.0,
11/18/2012,2012,11,False,DAL,23,20,CLE,DAL,-7.0,43.5,Cowboys Stadium,False,63.0,5.0,,
11/18/2012,2012,11,False,DEN,30,23,SD,DEN,-7.5,48,Sports Authority Field at Mile High,False,63.0,3.0,22.0,
11/18/2012,2012,11,False,DET,20,24,GB,GB,-3.0,53.5,Ford Field,False,72.0,0.0,,indoor
11/18/2012,2012,11,False,HOU,43,37,JAX,HOU,-15.5,40.5,Reliant Stadium,False,70.0,7.0,,retractable (open roof)
11/18/2012,2012,11,False,KC,6,28,CIN,CIN,-3.0,42.5,Arrowhead Stadium,False,60.0,12.0,37.0,
11/18/2012,2012,11,False,NE,59,24,IND,NE,-10.0,55,Gillette Stadium,False,42.0,1.0,62.0,
11/18/2012,2012,11,False,OAK,17,38,NO,NO,-6.5,56,Oakland Coliseum,False,62.0,3.0,62.0,
11/18/2012,2012,11,False,PIT,10,13,BAL,BAL,-3.0,40.5,Heinz Field,False,46.0,6.0,52.0,
11/18/2012,2012,11,False,STL,13,27,NYJ,LAR,-3.5,38.5,Edward Jones Dome,False,72.0,0.0,,indoor
11/18/2012,2012,11,False,Washington Redskins,31,6,PHI,WAS,-3.5,46,FedEx Field,False,52.0,9.0,55.0,
11/19/2012,2012,11,False,SF,32,7,CHI,SF,-5.0,35,Candlestick Park,False,64.0,2.0,52.0,
11/22/2012,2012,12,False,DAL,31,38,Washington Redskins,DAL,-3.5,47.5,Cowboys Stadium,False,75.0,14.0,,
